#Zeit [s]	longitude [1e6]	Latitude [1e5]	GPSSpeed [1e2 km/h] 	Tacho [1e2 km/h] 	Temperatur [10 C] 	Druck [Pa] 	HoeheSee [10 m]
32243	9941939	5153669	2164	2123	72	100944	-1443
32244	9941939	5153669	2164	2089	72	100942	-1441
32245	9941917	5153659	1877	1749	72	100941	-1441
32246	9941917	5153659	1877	1918	72	100943	-1442
32247	9941909	5153654	1913	1754	71	100948	-1446
32248	9941901	5153644	2050	2040	71	100943	-1442
32249	9941901	5153644	2050	2081	71	100941	-1441
32250	9941906	5153634	1824	2132	71	100945	-1444
32251	9941914	5153629	1768	2156	71	100950	-1448
32252	9941921	5153625	1846	2172	71	100941	-1441
32253	9941929	5153620	1987	1906	71	100940	-1440
32254	9941929	5153620	1987	2134	71	100935	-1436
32255	9941938	5153610	1926	2130	71	100936	-1436
32256	9941938	5153610	1926	2139	71	100940	-1440
32257	9941942	5153606	1939	1903	71	100937	-1437
32258	9941950	5153596	1811	2158	70	100933	-1434
32259	9941950	5153596	1811	2151	70	100930	-1431
32260	9941962	5153586	1868	2088	70	100925	-1427
32261	9941971	5153581	1803	2023	70	100925	-1427
32262	9941982	5153576	1864	2006	70	100924	-1426
32263	9941994	5153571	1859	1989	70	100919	-1422
32264	9941994	5153571	1859	1983	70	100927	-1429
32265	9942005	5153562	1937	1971	70	100918	-1421
32266	9942007	5153556	1979	1940	70	100921	-1424
32267	9942006	5153550	1905	1940	70	100916	-1420
32268	9942005	5153546	2059	1936	70	100910	-1415
32269	9942005	5153546	2059	1951	69	100905	-1410
32270	9942011	5153535	2096	1692	69	100906	-1411
32271	9942014	5153529	1844	1868	69	100902	-1408
32272	9942020	5153524	1785	1897	69	100900	-1406
32273	9942025	5153518	1755	1864	69	100901	-1407
32274	9942025	5153518	1755	1804	69	100898	-1405
32275	9942032	5153513	1611	1715	69	100896	-1403
32276	9942038	5153509	1600	1548	69	100896	-1403
32277	9942050	5153500	1324	1452	69	100891	-1399
32278	9942050	5153500	1324	1343	69	100886	-1394
32279	9942055	5153496	1209	1214	69	100893	-1400
32280	9942062	5153492	1261	1084	69	100890	-1398
32281	9942073	5153485	1190	1102	69	100885	-1394
32282	9942073	5153485	1190	791	69	100891	-1399
32283	9942076	5153482	1051	791	69	100889	-1397
32284	9942073	5153479	818	791	69	100885	-1394
32285	9942069	5153476	463	0	69	100887	-1395
32286	9942066	5153475	12	704	69	100890	-1398
32287	9942061	5153474	11	712	69	100886	-1394
32288	9942059	5153473	29	886	69	100887	-1395
32289	9942053	5153473	51	886	69	100892	-1399
32290	9942045	5153472	738	1115	69	100887	-1395
32291	9942039	5153470	809	1512	69	100885	-1394
32292	9942036	5153468	961	1495	69	100890	-1398
32293	9942038	5153466	1055	1737	69	100876	-1386
32294	9942040	5153464	1229	1815	69	100881	-1390
32295	9942042	5153461	1450	1830	68	100880	-1389
32296	9942044	5153457	1674	1841	68	100880	-1389
32297	9942046	5153452	1663	1863	68	100877	-1387
32298	9942051	5153448	1698	1918	68	100872	-1383
32299	9942059	5153443	1646	1919	68	100881	-1390
32300	9942064	5153439	1805	1891	68	100878	-1388
32301	9942070	5153434	1742	1665	68	100875	-1385
32302	9942080	5153424	1826	1845	68	100874	-1384
32303	9942085	5153418	1837	1879	68	100874	-1384
32304	9942085	5153418	1837	1897	68	100876	-1386
32305	9942101	5153407	1963	2031	68	100875	-1385
32306	9942106	5153402	2029	2082	68	100880	-1389
32307	9942106	5153397	1979	2074	68	100879	-1389
32308	9942098	5153392	1813	2072	68	100875	-1385
32309	9942098	5153392	1813	1844	67	100892	-1399
32310	9942042	5153382	1709	2125	67	100885	-1394
32311	9941999	5153379	1844	2221	67	100897	-1404
32312	9941946	5153375	1953	2289	67	100895	-1402
32313	9941887	5153371	2033	2351	66	100899	-1405
32314	9941887	5153371	2033	2377	66	100901	-1407
32315	9941822	5153368	2072	2405	66	100904	-1410
32316	9941669	5153361	2415	2446	66	100908	-1413
32317	9941669	5153361	2415	2466	66	100918	-1421
32318	9941583	5153357	2490	2392	65	100914	-1418
32319	9941491	5153354	2402	2302	65	100914	-1418
32320	9941397	5153351	2196	2231	65	100928	-1430
32321	9941212	5153345	2177	1795	65	100929	-1431
32322	9941212	5153345	2177	1921	65	100932	-1433
32323	9941051	5153339	1927	1768	65	100942	-1441
32324	9941051	5153339	1927	2042	65	100937	-1437
32325	9940923	5153334	1418	2081	65	100939	-1439
32326	9940874	5153330	1751	2172	65	100949	-1447
32327	9940832	5153327	1761	2197	65	100945	-1444
32328	9940794	5153323	1829	2295	65	100947	-1446
32329	9940794	5153323	1829	2302	65	100955	-1452
32330	9940714	5153314	2166	2350	64	100953	-1451
32331	9940667	5153309	2253	2384	64	100954	-1451
32332	9940620	5153304	2305	2405	64	100951	-1449
32333	9940568	5153299	2339	2428	64	100960	-1457
32334	9940568	5153299	2339	2458	64	100959	-1456
32335	9940493	5153292	2420	2481	64	100961	-1457
32336	9940408	5153286	2453	2503	64	100963	-1459
32337	9940313	5153280	2509	2522	64	100958	-1455
32338	9940218	5153275	2500	2391	64	100962	-1458
32339	9940218	5153275	2500	2545	64	100967	-1462
32340	9940066	5153267	2492	2587	64	100964	-1460
32341	9940066	5153267	2492	2285	64	100977	-1471
32342	9939917	5153258	2507	2434	63	100977	-1471
32343	9939845	5153253	2577	2632	63	100981	-1474
32344	9939845	5153253	2577	2667	63	100979	-1472
32345	9939707	5153243	2546	2482	63	100981	-1474
32346	9939637	5153238	2477	2610	63	100981	-1474
32347	9939566	5153233	2339	2611	63	100984	-1477
32348	9939494	5153229	2346	2424	63	100987	-1479
32349	9939494	5153229	2346	2532	63	100985	-1477
32350	9939349	5153220	2205	2521	63	100988	-1480
32351	9939272	5153216	2257	2504	63	100987	-1479
32352	9939193	5153212	2255	2481	62	100997	-1488
32353	9939110	5153209	2266	2159	62	100987	-1479
32354	9939110	5153209	2266	2241	62	101000	-1490
32355	9938938	5153201	2281	2369	62	100989	-1481
32356	9938848	5153199	2355	2342	62	100998	-1488
32357	9938755	5153196	2233	2352	62	101004	-1493
32358	9938665	5153194	2157	2046	62	100999	-1489
32359	9938665	5153194	2157	1934	62	101013	-1501
32360	9938492	5153190	2216	2192	62	101009	-1498
32361	9938409	5153188	2103	2190	62	101008	-1497
32362	9938325	5153186	2005	2143	62	101011	-1499
32363	9938243	5153185	1994	2127	62	101015	-1503
32364	9938243	5153185	1994	2015	61	101006	-1495
32365	9938081	5153182	1848	1630	61	101010	-1498
32366	9938005	5153180	1439	1360	61	101007	-1496
32367	9937929	5153180	1161	1169	61	100999	-1489
32368	9937866	5153180	846	1214	62	101015	-1503
32369	9937866	5153180	846	1247	62	101017	-1504
32370	9937777	5153180	768	956	62	101013	-1501
32371	9937760	5153179	727	1141	62	101008	-1497
32372	9937756	5153177	816	1272	61	101002	-1492
32373	9937763	5153175	1016	1611	61	101002	-1492
32374	9937763	5153175	1016	1759	61	101014	-1502
32375	9937790	5153171	1035	1885	61	101011	-1499
32376	9937801	5153168	987	1968	61	101001	-1491
32377	9937813	5153166	1135	2027	61	101004	-1493
32378	9937825	5153163	1194	2049	61	101006	-1495
32379	9937825	5153163	1194	1811	61	101005	-1494
32380	9937855	5153156	1290	2039	61	101008	-1497
32381	9937874	5153153	1426	2065	61	101009	-1498
32382	9937895	5153150	1624	2061	61	101004	-1493
32383	9937915	5153146	1459	2086	61	101005	-1494
32384	9937915	5153146	1459	1840	61	101004	-1493
32385	9937951	5153138	1476	2042	61	101011	-1499
32386	9937968	5153135	1507	2048	61	101006	-1495
32387	9937968	5153135	1507	2006	61	101008	-1497
32388	9938011	5153127	1563	1935	60	100997	-1488
32389	9938011	5153127	1563	1840	60	101005	-1494
32390	9938058	5153119	1413	1769	60	101004	-1493
32391	9938058	5153119	1413	1731	60	101004	-1493
32392	9938116	5153113	1385	1721	60	101007	-1496
32393	9938141	5153109	1379	1748	60	100997	-1488
32394	9938141	5153109	1379	1822	60	100997	-1488
32395	9938188	5153102	1492	1893	60	100998	-1488
32396	9938207	5153098	1481	1934	60	101002	-1492
32397	9938225	5153094	1439	1684	60	101004	-1493
32398	9938242	5153090	1509	1794	60	100997	-1488
32399	9938242	5153090	1509	1757	60	100998	-1488
32400	9938260	5153086	1564	1659	60	100995	-1486
32401	9938307	5153077	1542	1220	60	101000	-1490
32402	9938344	5153070	1376	1466	60	100999	-1489
32403	9938344	5153070	1376	1463	60	100990	-1482
32404	9938385	5153062	961	1593	60	100999	-1489
32405	9938450	5153047	618	1727	60	101005	-1494
32406	9938452	5153042	872	1619	60	100997	-1488
32407	9938424	5153038	1137	1845	59	101000	-1490
32408	9938366	5153036	1476	1950	59	101000	-1490
32409	9938366	5153036	1476	1985	59	101004	-1493
32410	9938196	5153033	1742	2012	59	101009	-1498
32411	9938107	5153032	1755	2012	59	101006	-1495
32412	9938023	5153031	1790	2015	59	101007	-1496
32413	9937935	5153032	1918	2048	59	101002	-1492
32414	9937935	5153032	1918	1848	59	101012	-1500
32415	9937759	5153032	1844	2135	59	101016	-1503
32416	9937670	5153032	1896	2185	59	101013	-1501
32417	9937592	5153031	1853	2213	59	101012	-1500
32418	9937514	5153029	2039	1953	59	101018	-1505
32419	9937514	5153029	2039	2204	59	101015	-1503
32420	9937351	5153026	2090	2239	59	101017	-1504
32421	9937263	5153026	2098	2235	59	101016	-1503
32422	9937173	5153025	2203	2233	59	101024	-1510
32423	9937082	5153025	2209	1943	59	101027	-1513
32424	9937082	5153025	2209	2201	59	101019	-1506
32425	9936897	5153025	2213	2213	59	101020	-1507
32426	9936807	5153024	2109	2143	58	101017	-1504
32427	9936715	5153024	2098	2094	59	101024	-1510
32428	9936626	5153024	2087	2073	58	101028	-1514
32429	9936626	5153024	2087	2086	58	101032	-1517
32430	9936456	5153024	1987	1873	58	101029	-1514
32431	9936375	5153023	1814	2187	58	101030	-1515
32432	9936298	5153022	1829	2267	58	101034	-1519
32433	9936223	5153021	1989	2288	58	101038	-1522
32434	9936223	5153021	1989	2318	58	101031	-1516
32435	9936065	5153017	2133	2322	58	101041	-1524
32436	9935981	5153015	2250	2342	58	101042	-1525
32437	9935895	5153013	2207	2338	57	101035	-1519
32438	9935791	5153011	2268	2337	57	101038	-1522
32439	9935791	5153011	2268	2033	57	101035	-1519
32440	9935561	5153008	2307	1943	57	101034	-1519
32441	9935444	5153007	2109	2182	57	101038	-1522
32442	9935348	5153005	2048	2177	57	101032	-1517
32443	9935262	5153002	2035	2167	57	101042	-1525
32444	9935262	5153002	2035	2139	57	101038	-1522
32445	9935121	5152997	1757	2072	57	101040	-1524
32446	9935121	5152997	1757	1909	57	101035	-1519
32447	9935056	5152994	1646	1655	57	101043	-1526
32448	9934923	5152990	1277	1384	57	101045	-1528
32449	9934923	5152990	1277	1417	57	101046	-1529
32450	9934864	5152989	1196	1417	57	101046	-1529
32451	9934809	5152988	1240	1748	57	101045	-1528
32452	9934769	5152986	1194	1925	57	101045	-1528
32453	9934721	5152981	1416	1794	57	101043	-1526
32454	9934721	5152981	1416	2121	57	101042	-1525
32455	9934719	5152975	1796	2176	57	101045	-1528
32456	9934719	5152975	1796	2204	57	101041	-1524
32457	9934727	5152971	1811	1954	56	101040	-1524
32458	9934733	5152967	1920	2184	56	101040	-1524
32459	9934741	5152962	1929	2161	56	101049	-1531
32460	9934752	5152953	2131	2109	56	101041	-1524
32461	9934760	5152948	2129	1771	56	101040	-1524
32462	9934771	5152942	1939	1836	56	101051	-1533
32463	9934771	5152942	1939	1511	56	101043	-1526
32464	9934785	5152937	1774	1103	56	101054	-1535
32465	9934817	5152928	1031	1103	56	101051	-1533
32466	9934833	5152924	490	1103	56	101049	-1531
32467	9934846	5152922	27	0	56	101048	-1530
32468	9934858	5152920	33	0	56	101050	-1532
32469	9934858	5152920	33	0	56	101054	-1535
32470	9934881	5152919	20	0	56	101049	-1531
32471	9934888	5152918	18	0	56	101050	-1532
32472	9934893	5152918	0	0	57	101055	-1536
32473	9934896	5152917	0	0	56	101039	-1523
32474	9934896	5152917	0	453	57	101049	-1531
32475	9934898	5152917	38	824	57	101046	-1529
32476	9934904	5152917	46	1103	57	101043	-1526
32477	9934914	5152916	796	1266	57	101048	-1530
32478	9934914	5152916	796	1463	57	101047	-1529
32479	9934926	5152914	1416	1105	57	101039	-1523
32480	9934947	5152912	1368	1480	57	101049	-1531
32481	9934965	5152908	1322	1396	56	101046	-1529
32482	9934969	5152904	1227	1335	56	101048	-1530
32483	9934928	5152898	1203	1345	56	101045	-1528
32484	9934928	5152898	1203	1328	56	101047	-1529
32485	9934830	5152895	1257	1329	56	101047	-1529
32486	9934830	5152895	1257	1002	56	101050	-1532
32487	9934716	5152895	1353	1242	56	101052	-1534
32488	9934660	5152895	1283	1249	56	101043	-1526
32489	9934660	5152895	1283	1192	56	101056	-1537
32490	9934557	5152893	883	1041	56	101049	-1531
32491	9934557	5152893	883	1041	56	101053	-1535
32492	9934480	5152892	31	1041	56	101047	-1529
32493	9934460	5152892	20	0	56	101052	-1534
32494	9934460	5152892	20	0	56	101057	-1538
32495	9934450	5152894	7	0	56	101056	-1537
32496	9934452	5152894	14	963	56	101055	-1536
32497	9934453	5152895	44	784	56	101057	-1538
32498	9934445	5152895	729	808	56	101050	-1532
32499	9934445	5152895	729	856	56	101057	-1538
32500	9934428	5152896	690	928	56	101051	-1533
32501	9934401	5152896	872	1048	56	101051	-1533
32502	9934363	5152896	937	1003	56	101052	-1534
32503	9934323	5152897	933	934	56	101048	-1530
32504	9934282	5152897	774	842	57	101059	-1539
32505	9934242	5152897	848	893	56	101046	-1529
32506	9934208	5152898	618	1178	56	101052	-1534
32507	9934163	5152897	1042	1503	56	101051	-1533
32508	9934163	5152897	1042	1744	56	101052	-1534
32509	9934152	5152895	1270	1975	56	101050	-1532
32510	9934150	5152892	1772	2062	56	101055	-1536
32511	9934151	5152883	1990	2144	56	101055	-1536
32512	9934153	5152878	2077	2206	56	101061	-1541
32513	9934153	5152878	2077	2240	56	101054	-1535
32514	9934149	5152873	2083	2239	56	101061	-1541
32515	9934151	5152862	2077	1973	56	101051	-1533
32516	9934151	5152856	2037	2228	56	101047	-1529
32517	9934151	5152851	2026	2270	56	101056	-1537
32518	9934146	5152846	1989	2256	56	101049	-1531
32519	9934146	5152846	1989	2246	56	101049	-1531
32520	9934138	5152835	2090	2257	56	101051	-1533
32521	9934135	5152829	2081	1988	56	101051	-1533
32522	9934133	5152824	2140	1924	56	101053	-1535
32523	9934130	5152818	2063	2249	56	101054	-1535
32524	9934130	5152818	2063	2291	56	101048	-1530
32525	9934122	5152808	1927	2294	56	101052	-1534
32526	9934121	5152803	2016	2292	56	101052	-1534
32527	9934120	5152797	2126	2274	56	101055	-1536
32528	9934118	5152792	1992	2273	55	101044	-1527
32529	9934118	5152792	1992	1977	56	101055	-1536
32530	9934107	5152781	2009	1885	56	101050	-1532
32531	9934100	5152775	2000	2100	55	101057	-1538
32532	9934097	5152770	2068	2074	55	101051	-1533
32533	9934095	5152764	1979	1774	55	101054	-1535
32534	9934095	5152764	1979	1905	55	101050	-1532
32535	9934094	5152759	1896	1644	55	101050	-1532
32536	9934093	5152754	1776	1740	56	101058	-1539
32537	9934094	5152744	1751	1424	55	101051	-1533
32538	9934097	5152740	1342	1188	56	101059	-1539
32539	9934097	5152740	1342	1029	55	101053	-1535
32540	9934101	5152735	770	948	55	101055	-1536
32541	9934104	5152731	809	965	55	101054	-1535
32542	9934101	5152727	737	1035	55	101051	-1533
32543	9934092	5152724	603	973	55	101044	-1527
32544	9934092	5152724	603	1036	56	101054	-1535
32545	9934052	5152721	833	1179	56	101049	-1531
32546	9934024	5152721	763	1259	56	101048	-1530
32547	9934024	5152721	763	1339	55	101040	-1524
32548	9933944	5152720	1301	1370	55	101041	-1524
32549	9933944	5152720	1301	1390	55	101040	-1524
32550	9933836	5152720	1448	1359	55	101046	-1529
32551	9933774	5152720	1288	1273	55	101046	-1529
32552	9933711	5152720	1213	1222	56	101052	-1534
32553	9933652	5152721	1133	1185	55	101045	-1528
32554	9933652	5152721	1133	829	56	101048	-1530
32555	9933556	5152722	687	829	55	101046	-1529
32556	9933521	5152722	451	746	55	101044	-1527
32557	9933521	5152722	451	746	56	101045	-1528
32558	9933476	5152722	11	746	56	101047	-1529
32559	9933476	5152722	11	0	56	101049	-1531
32560	9933461	5152720	3	0	56	101045	-1528
32561	9933459	5152720	5	184	56	101042	-1525
32562	9933458	5152720	0	184	56	101049	-1531
32563	9933458	5152720	0	184	56	101055	-1536
32564	9933458	5152720	0	0	56	101041	-1524
32565	9933458	5152720	0	0	56	101044	-1527
32566	9933458	5152720	0	0	56	101044	-1527
32567	9933458	5152720	0	0	56	101042	-1525
32568	9933458	5152720	0	0	56	101043	-1526
32569	9933458	5152720	0	0	56	101046	-1529
32570	9933458	5152720	0	0	56	101044	-1527
32571	9933458	5152720	0	0	56	101042	-1525
32572	9933458	5152720	0	0	56	101043	-1526
32573	9933458	5152720	0	0	56	101048	-1530
32574	9933458	5152720	0	0	56	101041	-1524
32575	9933458	5152720	0	0	56	101043	-1526
32576	9933458	5152720	0	0	56	101043	-1526
32577	9933458	5152720	0	0	56	101049	-1531
32578	9933458	5152720	0	0	56	101044	-1527
32579	9933458	5152720	0	0	56	101044	-1527
